"Year","Mode","Origin_Name","Destination_Name","OrigToDest","TotalTransported","Movement"
2016,"Road","Eastern Suburbs - South","Botany","Eastern Suburbs - South:Botany",18.00,"PortBotany"
2016,"Road","Eastern Suburbs - South","Campbelltown (NSW)","Eastern Suburbs - South:Campbelltown (NSW)",3.00,"Intrastate"
2016,"Road","Eastern Suburbs - South","Canada Bay","Eastern Suburbs - South:Canada Bay",2.00,"Intrastate"
2016,"Road","Eastern Suburbs - South","Canterbury","Eastern Suburbs - South:Canterbury",4.00,"Intrastate"
2016,"Road","Eastern Suburbs - South","Carlingford","Eastern Suburbs - South:Carlingford",1.00,"Intrastate"
2016,"Road","Eastern Suburbs - South","Chatswood - Lane Cove","Eastern Suburbs - South:Chatswood - Lane Cove",7.00,"Intrastate"
2016,"Road","Eastern Suburbs - South","Cronulla - Miranda - Caringbah","Eastern Suburbs - South:Cronulla - Miranda - Caringbah",33.00,"Intrastate"
2016,"Road","Eastern Suburbs - South","Dapto - Port Kembla","Eastern Suburbs - South:Dapto - Port Kembla",7.00,"Intrastate"
2016,"Road","Eastern Suburbs - South","Eastern Suburbs - North","Eastern Suburbs - South:Eastern Suburbs - North",5.00,"Intrastate"
2016,"Road","Eastern Suburbs - South","Eastern Suburbs - South","Eastern Suburbs - South:Eastern Suburbs - South",20.00,"Intrastate"
2016,"Road","Eastern Suburbs - South","Fairfield","Eastern Suburbs - South:Fairfield",2.00,"Intrastate"
2016,"Road","Eastern Suburbs - South","Hurstville","Eastern Suburbs - South:Hurstville",2.00,"Intrastate"
2016,"Road","Eastern Suburbs - South","Kogarah - Rockdale","Eastern Suburbs - South:Kogarah - Rockdale",5.00,"Intrastate"
2016,"Road","Eastern Suburbs - South","Ku-ring-gai","Eastern Suburbs - South:Ku-ring-gai",1.00,"Intrastate"
2016,"Road","Eastern Suburbs - South","Leichhardt","Eastern Suburbs - South:Leichhardt",2.00,"Intrastate"
2016,"Road","Eastern Suburbs - South","Liverpool","Eastern Suburbs - South:Liverpool",7.00,"Intrastate"
2016,"Road","Eastern Suburbs - South","Marrickville - Sydenham - Petersham","Eastern Suburbs - South:Marrickville - Sydenham - Petersham",6.00,"Intrastate"
2016,"Road","Eastern Suburbs - South","Merrylands - Guildford","Eastern Suburbs - South:Merrylands - Guildford",2.00,"Intrastate"
2016,"Road","Eastern Suburbs - South","Newcastle","Eastern Suburbs - South:Newcastle",2.00,"Intrastate"
2016,"Road","Eastern Suburbs - South","Ryde - Hunters Hill","Eastern Suburbs - South:Ryde - Hunters Hill",10.00,"Intrastate"
2016,"Road","Eastern Suburbs - South","Strathfield - Burwood - Ashfield","Eastern Suburbs - South:Strathfield - Burwood - Ashfield",5.00,"Intrastate"
2016,"Road","Eastern Suburbs - South","Sydney Inner City","Eastern Suburbs - South:Sydney Inner City",10.00,"Intrastate"
2016,"Road","Eastern Suburbs - South","Upper Hunter","Eastern Suburbs - South:Upper Hunter",10.00,"Intrastate"
2016,"Road","Eastern Suburbs - South","Warringah","Eastern Suburbs - South:Warringah",4.00,"Intrastate"
2016,"Road","Fairfield","ACT","Fairfield:ACT",17.00,"Intercapital"
2016,"Road","Fairfield","Auburn","Fairfield:Auburn",325.00,"Intrastate"
2016,"Road","Fairfield","Bankstown","Fairfield:Bankstown",288.00,"Intrastate"
2016,"Road","Fairfield","Bankstown","Fairfield:Bankstown",33.00,"Intrastate(IMT)"
2016,"Road","Fairfield","Baulkham Hills","Fairfield:Baulkham Hills",122.00,"Intrastate"
2016,"Road","Fairfield","Blacktown","Fairfield:Blacktown",266.00,"Intrastate"
2016,"Road","Fairfield","Blacktown - North","Fairfield:Blacktown - North",51.00,"Intrastate"
2016,"Road","Fairfield","Blue Mountains","Fairfield:Blue Mountains",17.00,"Intrastate"
2016,"Road","Fairfield","Botany","Fairfield:Botany",616.00,"Intrastate"
2016,"Road","Fairfield","Botany","Fairfield:Botany",203.00,"PortBotany"
2016,"Road","Fairfield","Bringelly - Green Valley","Fairfield:Bringelly - Green Valley",207.00,"Intrastate"
2016,"Road","Fairfield","Camden","Fairfield:Camden",72.00,"Intrastate"
2016,"Road","Fairfield","Campbelltown (NSW)","Fairfield:Campbelltown (NSW)",161.00,"Intrastate"
2016,"Road","Fairfield","Canada Bay","Fairfield:Canada Bay",50.00,"Intrastate"
2016,"Road","Fairfield","Canterbury","Fairfield:Canterbury",151.00,"Intrastate"
2016,"Road","Fairfield","Carlingford","Fairfield:Carlingford",79.00,"Intrastate"
2016,"Road","Fairfield","Chatswood - Lane Cove","Fairfield:Chatswood - Lane Cove",10.00,"Intrastate"
2016,"Road","Fairfield","Cronulla - Miranda - Caringbah","Fairfield:Cronulla - Miranda - Caringbah",28.00,"Intrastate"
2016,"Road","Fairfield","Dapto - Port Kembla","Fairfield:Dapto - Port Kembla",103.00,"Intrastate"
2016,"Road","Fairfield","Dural - Wisemans Ferry","Fairfield:Dural - Wisemans Ferry",13.00,"Intrastate"
2016,"Road","Fairfield","Eastern Suburbs - North","Fairfield:Eastern Suburbs - North",30.00,"Intrastate"
2016,"Road","Fairfield","Eastern Suburbs - South","Fairfield:Eastern Suburbs - South",24.00,"Intrastate"
2016,"Road","Fairfield","Fairfield","Fairfield:Fairfield",1638.00,"Intrastate"
2016,"Road","Fairfield","Gosford","Fairfield:Gosford",147.00,"Intrastate"
2016,"Road","Fairfield","Great Lakes","Fairfield:Great Lakes",0.00,"Intrastate"
2016,"Road","Fairfield","Hawkesbury","Fairfield:Hawkesbury",5.00,"Intrastate"
2016,"Road","Fairfield","Hornsby","Fairfield:Hornsby",27.00,"Intrastate"
2016,"Road","Fairfield","Hurstville","Fairfield:Hurstville",41.00,"Intrastate"
2016,"Road","Fairfield","Illawarra Catchment Reserve","Fairfield:Illawarra Catchment Reserve",0.00,"Intrastate"
2016,"Road","Fairfield","Kiama - Shellharbour","Fairfield:Kiama - Shellharbour",5.00,"Intrastate"
2016,"Road","Fairfield","Kogarah - Rockdale","Fairfield:Kogarah - Rockdale",36.00,"Intrastate"
2016,"Road","Fairfield","Ku-ring-gai","Fairfield:Ku-ring-gai",29.00,"Intrastate"
2016,"Road","Fairfield","Lake Macquarie - East","Fairfield:Lake Macquarie - East",1.00,"Intrastate"
2016,"Road","Fairfield","Lake Macquarie - West","Fairfield:Lake Macquarie - West",1.00,"Intrastate"
2016,"Road","Fairfield","Leichhardt","Fairfield:Leichhardt",20.00,"Intrastate"
2016,"Road","Fairfield","Liverpool","Fairfield:Liverpool",276.00,"Intrastate"
2016,"Road","Fairfield","Lower Hunter","Fairfield:Lower Hunter",2.00,"Intrastate"
2016,"Road","Fairfield","Maitland","Fairfield:Maitland",2.00,"Intrastate"
2016,"Road","Fairfield","Manly","Fairfield:Manly",3.00,"Intrastate"
2016,"Road","Fairfield","Marrickville - Sydenham - Petersham","Fairfield:Marrickville - Sydenham - Petersham",29.00,"Intrastate"
2016,"Road","Fairfield","Merrylands - Guildford","Fairfield:Merrylands - Guildford",672.00,"Intrastate"
2016,"Road","Fairfield","Mount Druitt","Fairfield:Mount Druitt",124.00,"Intrastate"
2016,"Road","Fairfield","Newcastle","Fairfield:Newcastle",26.00,"Intrastate"
2016,"Road","Fairfield","North Sydney - Mosman","Fairfield:North Sydney - Mosman",11.00,"Intrastate"
2016,"Road","Fairfield","NT","Fairfield:NT",1.00,"Interstate"
2016,"Road","Fairfield","Parramatta","Fairfield:Parramatta",154.00,"Intrastate"
2016,"Road","Fairfield","Pennant Hills - Epping","Fairfield:Pennant Hills - Epping",11.00,"Intrastate"
2016,"Road","Fairfield","Penrith","Fairfield:Penrith",225.00,"Intrastate"
2016,"Road","Fairfield","Pittwater","Fairfield:Pittwater",10.00,"Intrastate"
2016,"Road","Fairfield","Port Stephens","Fairfield:Port Stephens",2.00,"Intrastate"
2016,"Road","Fairfield","QLD","Fairfield:QLD",218.00,"Intercapital"
2016,"Road","Fairfield","QLD","Fairfield:QLD",1.00,"Interstate"
2016,"Road","Fairfield","Richmond - Windsor","Fairfield:Richmond - Windsor",12.00,"Intrastate"
2016,"Road","Fairfield","Rouse Hill - McGraths Hill","Fairfield:Rouse Hill - McGraths Hill",17.00,"Intrastate"
2016,"Road","Fairfield","Ryde - Hunters Hill","Fairfield:Ryde - Hunters Hill",22.00,"Intrastate"
2016,"Road","Fairfield","SA","Fairfield:SA",48.00,"Intercapital"
2016,"Road","Fairfield","SA","Fairfield:SA",4.00,"Interstate"
2016,"Road","Fairfield","Shoalhaven","Fairfield:Shoalhaven",6.00,"Intrastate"
2016,"Road","Fairfield","Southern Highlands","Fairfield:Southern Highlands",83.00,"Intrastate"
2016,"Road","Fairfield","St Marys","Fairfield:St Marys",43.00,"Intrastate"
2016,"Road","Fairfield","Strathfield - Burwood - Ashfield","Fairfield:Strathfield - Burwood - Ashfield",124.00,"Intrastate"
2016,"Road","Fairfield","Strathfield - Burwood - Ashfield","Fairfield:Strathfield - Burwood - Ashfield",13.00,"Intrastate(IMT)"
2016,"Road","Fairfield","Sutherland - Menai - Heathcote","Fairfield:Sutherland - Menai - Heathcote",27.00,"Intrastate"
2016,"Road","Fairfield","Sydney Inner City","Fairfield:Sydney Inner City",73.00,"Intrastate"
2016,"Road","Fairfield","TAS","Fairfield:TAS",0.00,"Interstate"
2016,"Road","Fairfield","Upper Hunter","Fairfield:Upper Hunter",228.00,"Intrastate"
2016,"Road","Fairfield","VIC","Fairfield:VIC",218.00,"Intercapital"
2016,"Road","Fairfield","WA","Fairfield:WA",7.00,"Intercapital"
2016,"Road","Fairfield","WA","Fairfield:WA",3.00,"Interstate"
2016,"Road","Fairfield","Warringah","Fairfield:Warringah",7.00,"Intrastate"
2016,"Road","Fairfield","Wollondilly","Fairfield:Wollondilly",11.00,"Intrastate"
2016,"Road","Fairfield","Wollongong","Fairfield:Wollongong",23.00,"Intrastate"
2016,"Road","Fairfield","Wyong","Fairfield:Wyong",13.00,"Intrastate"
2016,"Road","Gosford","ACT","Gosford:ACT",1.00,"Interstate"
2016,"Road","Gosford","Albury","Gosford:Albury",2.00,"Intrastate"
2016,"Road","Gosford","Armidale","Gosford:Armidale",1.00,"Intrastate"
2016,"Road","Gosford","Auburn","Gosford:Auburn",108.00,"Intrastate"
2016,"Road","Gosford","Bankstown","Gosford:Bankstown",77.00,"Intrastate"
2016,"Road","Gosford","Baulkham Hills","Gosford:Baulkham Hills",32.00,"Intrastate"
2016,"Road","Gosford","Blacktown","Gosford:Blacktown",102.00,"Intrastate"
2016,"Road","Gosford","Blacktown - North","Gosford:Blacktown - North",49.00,"Intrastate"
2016,"Road","Gosford","Blue Mountains","Gosford:Blue Mountains",6.00,"Intrastate"
2016,"Road","Gosford","Blue Mountains - South","Gosford:Blue Mountains - South",2.00,"Intrastate"
2016,"Road","Gosford","Botany","Gosford:Botany",42.00,"Intrastate"
2016,"Road","Gosford","Botany","Gosford:Botany",2.00,"PortBotany"
2016,"Road","Gosford","Bringelly - Green Valley","Gosford:Bringelly - Green Valley",15.00,"Intrastate"
2016,"Road","Gosford","Camden","Gosford:Camden",70.00,"Intrastate"
2016,"Road","Gosford","Campbelltown (NSW)","Gosford:Campbelltown (NSW)",64.00,"Intrastate"
2016,"Road","Gosford","Canada Bay","Gosford:Canada Bay",18.00,"Intrastate"
2016,"Road","Gosford","Canterbury","Gosford:Canterbury",18.00,"Intrastate"
2016,"Road","Gosford","Carlingford","Gosford:Carlingford",13.00,"Intrastate"
2016,"Road","Gosford","Chatswood - Lane Cove","Gosford:Chatswood - Lane Cove",59.00,"Intrastate"
2016,"Road","Gosford","Cronulla - Miranda - Caringbah","Gosford:Cronulla - Miranda - Caringbah",40.00,"Intrastate"
2016,"Road","Gosford","Dapto - Port Kembla","Gosford:Dapto - Port Kembla",69.00,"Intrastate"
2016,"Road","Gosford","Dural - Wisemans Ferry","Gosford:Dural - Wisemans Ferry",6.00,"Intrastate"
2016,"Road","Gosford","Eastern Suburbs - North","Gosford:Eastern Suburbs - North",12.00,"Intrastate"
2016,"Road","Gosford","Eastern Suburbs - South","Gosford:Eastern Suburbs - South",12.00,"Intrastate"
2016,"Road","Gosford","Fairfield","Gosford:Fairfield",37.00,"Intrastate"
2016,"Road","Gosford","Gosford","Gosford:Gosford",2140.00,"Intrastate"
2016,"Road","Gosford","Great Lakes","Gosford:Great Lakes",3.00,"Intrastate"
2016,"Road","Gosford","Griffith - Murrumbidgee (West)","Gosford:Griffith - Murrumbidgee (West)",0.00,"Intrastate"
2016,"Road","Gosford","Hawkesbury","Gosford:Hawkesbury",1.00,"Intrastate"
2016,"Road","Gosford","Hornsby","Gosford:Hornsby",93.00,"Intrastate"
2016,"Road","Gosford","Hurstville","Gosford:Hurstville",17.00,"Intrastate"
2016,"Road","Gosford","Inverell - Tenterfield","Gosford:Inverell - Tenterfield",0.00,"Intrastate"
2016,"Road","Gosford","Kiama - Shellharbour","Gosford:Kiama - Shellharbour",3.00,"Intrastate"
2016,"Road","Gosford","Kogarah - Rockdale","Gosford:Kogarah - Rockdale",36.00,"Intrastate"
2016,"Road","Gosford","Ku-ring-gai","Gosford:Ku-ring-gai",20.00,"Intrastate"
2016,"Road","Gosford","Lake Macquarie - East","Gosford:Lake Macquarie - East",188.00,"Intrastate"
2016,"Road","Gosford","Lake Macquarie - West","Gosford:Lake Macquarie - West",46.00,"Intrastate"
2016,"Road","Gosford","Leichhardt","Gosford:Leichhardt",6.00,"Intrastate"
2016,"Road","Gosford","Liverpool","Gosford:Liverpool",2.00,"Intrastate"
2016,"Road","Gosford","Lord Howe Island","Gosford:Lord Howe Island",0.00,"Intrastate"
2016,"Road","Gosford","Lower Hunter","Gosford:Lower Hunter",32.00,"Intrastate"
2016,"Road","Gosford","Lower Murray","Gosford:Lower Murray",1.00,"Intrastate"
2016,"Road","Gosford","Maitland","Gosford:Maitland",17.00,"Intrastate"
2016,"Road","Gosford","Manly","Gosford:Manly",3.00,"Intrastate"
2016,"Road","Gosford","Marrickville - Sydenham - Petersham","Gosford:Marrickville - Sydenham - Petersham",38.00,"Intrastate"
2016,"Road","Gosford","Merrylands - Guildford","Gosford:Merrylands - Guildford",71.00,"Intrastate"
2016,"Road","Gosford","Migratory - Offshore - Shipping (NSW)","Gosford:Migratory - Offshore - Shipping (NSW)",1.00,"Intrastate"
2016,"Road","Gosford","Mount Druitt","Gosford:Mount Druitt",62.00,"Intrastate"
2016,"Road","Gosford","Newcastle","Gosford:Newcastle",73.00,"Intrastate"
2016,"Road","Gosford","North Sydney - Mosman","Gosford:North Sydney - Mosman",17.00,"Intrastate"
2016,"Road","Gosford","NT","Gosford:NT",1.00,"Interstate"
2016,"Road","Gosford","Other Territories","Gosford:Other Territories",0.00,"Interstate"
2016,"Road","Gosford","Parramatta","Gosford:Parramatta",86.00,"Intrastate"
2016,"Road","Gosford","Pennant Hills - Epping","Gosford:Pennant Hills - Epping",4.00,"Intrastate"
2016,"Road","Gosford","Penrith","Gosford:Penrith",68.00,"Intrastate"
2016,"Road","Gosford","Pittwater","Gosford:Pittwater",14.00,"Intrastate"
2016,"Road","Gosford","Port Macquarie","Gosford:Port Macquarie",0.00,"Intrastate"
2016,"Road","Gosford","Port Stephens","Gosford:Port Stephens",19.00,"Intrastate"
2016,"Road","Gosford","QLD","Gosford:QLD",0.00,"Interstate"
2016,"Road","Gosford","Richmond - Windsor","Gosford:Richmond - Windsor",37.00,"Intrastate"
2016,"Road","Gosford","Richmond Valley - Coastal","Gosford:Richmond Valley - Coastal",0.00,"Intrastate"
2016,"Road","Gosford","Richmond Valley - Hinterland","Gosford:Richmond Valley - Hinterland",1.00,"Intrastate"
2016,"Road","Gosford","Rouse Hill - McGraths Hill","Gosford:Rouse Hill - McGraths Hill",6.00,"Intrastate"
2016,"Road","Gosford","Ryde - Hunters Hill","Gosford:Ryde - Hunters Hill",27.00,"Intrastate"
2016,"Road","Gosford","SA","Gosford:SA",0.00,"Interstate"
2016,"Road","Gosford","Shoalhaven","Gosford:Shoalhaven",1.00,"Intrastate"
2016,"Road","Gosford","Southern Highlands","Gosford:Southern Highlands",11.00,"Intrastate"
2016,"Road","Gosford","St Marys","Gosford:St Marys",13.00,"Intrastate"
2016,"Road","Gosford","Strathfield - Burwood - Ashfield","Gosford:Strathfield - Burwood - Ashfield",45.00,"Intrastate"
2016,"Road","Gosford","Sutherland - Menai - Heathcote","Gosford:Sutherland - Menai - Heathcote",9.00,"Intrastate"
2016,"Road","Gosford","Sydney Inner City","Gosford:Sydney Inner City",161.00,"Intrastate"
2016,"Road","Gosford","Tamworth - Gunnedah","Gosford:Tamworth - Gunnedah",0.00,"Intrastate"
2016,"Road","Gosford","Taree - Gloucester","Gosford:Taree - Gloucester",3.00,"Intrastate"
2016,"Road","Gosford","TAS","Gosford:TAS",1.00,"Interstate"
2016,"Road","Gosford","Tumut - Tumbarumba","Gosford:Tumut - Tumbarumba",0.00,"Intrastate"
2016,"Road","Gosford","Tweed Valley","Gosford:Tweed Valley",2.00,"Intrastate"
2016,"Road","Gosford","Upper Hunter","Gosford:Upper Hunter",87.00,"Intrastate"
2016,"Road","Gosford","Upper Murray exc. Albury","Gosford:Upper Murray exc. Albury",1.00,"Intrastate"
2016,"Road","Gosford","VIC","Gosford:VIC",0.00,"Interstate"
2016,"Road","Gosford","WA","Gosford:WA",1.00,"Interstate"
2016,"Road","Gosford","Wagga Wagga","Gosford:Wagga Wagga",0.00,"Intrastate"
2016,"Road","Gosford","Warringah","Gosford:Warringah",80.00,"Intrastate"
2016,"Road","Gosford","Wollondilly","Gosford:Wollondilly",46.00,"Intrastate"
2016,"Road","Gosford","Wollongong","Gosford:Wollongong",8.00,"Intrastate"
2016,"Road","Gosford","Wyong","Gosford:Wyong",1364.00,"Intrastate"
2016,"Road","Goulburn - Yass","Albury","Goulburn - Yass:Albury",0.00,"Intrastate"
2016,"Road","Goulburn - Yass","Armidale","Goulburn - Yass:Armidale",0.00,"Intrastate"
2016,"Road","Goulburn - Yass","Auburn","Goulburn - Yass:Auburn",52.00,"Intrastate"
2016,"Rail","Goulburn - Yass","Bankstown","Goulburn - Yass:Bankstown",700.00,"Intrastate"
2016,"Road","Goulburn - Yass","Bankstown","Goulburn - Yass:Bankstown",48.00,"Intrastate"
2016,"Road","Goulburn - Yass","Bathurst","Goulburn - Yass:Bathurst",2.00,"Intrastate"
2016,"Road","Goulburn - Yass","Baulkham Hills","Goulburn - Yass:Baulkham Hills",7.00,"Intrastate"
2016,"Road","Goulburn - Yass","Blacktown","Goulburn - Yass:Blacktown",80.00,"Intrastate"
2016,"Road","Goulburn - Yass","Blacktown - North","Goulburn - Yass:Blacktown - North",36.00,"Intrastate"
2016,"Road","Goulburn - Yass","Blue Mountains","Goulburn - Yass:Blue Mountains",3.00,"Intrastate"
2016,"Road","Goulburn - Yass","Botany","Goulburn - Yass:Botany",14.00,"Intrastate"
2016,"Road","Goulburn - Yass","Botany","Goulburn - Yass:Botany",17.00,"Port"
2016,"Road","Goulburn - Yass","Bourke - Cobar - Coonamble","Goulburn - Yass:Bourke - Cobar - Coonamble",1.00,"Intrastate"
2016,"Road","Goulburn - Yass","Bringelly - Green Valley","Goulburn - Yass:Bringelly - Green Valley",13.00,"Intrastate"
2016,"Road","Goulburn - Yass","Broken Hill and Far West","Goulburn - Yass:Broken Hill and Far West",1.00,"Intrastate"
2016,"Road","Goulburn - Yass","Camden","Goulburn - Yass:Camden",59.00,"Intrastate"
2016,"Rail","Goulburn - Yass","Campbelltown (NSW)","Goulburn - Yass:Campbelltown (NSW)",12.00,"Intrastate"
2016,"Road","Goulburn - Yass","Campbelltown (NSW)","Goulburn - Yass:Campbelltown (NSW)",55.00,"Intrastate"
2016,"Road","Goulburn - Yass","Canada Bay","Goulburn - Yass:Canada Bay",11.00,"Intrastate"
2016,"Road","Goulburn - Yass","Canterbury","Goulburn - Yass:Canterbury",9.00,"Intrastate"
2016,"Road","Goulburn - Yass","Carlingford","Goulburn - Yass:Carlingford",2.00,"Intrastate"
2016,"Road","Goulburn - Yass","Chatswood - Lane Cove","Goulburn - Yass:Chatswood - Lane Cove",9.00,"Intrastate"
2016,"Road","Goulburn - Yass","Clarence Valley","Goulburn - Yass:Clarence Valley",1.00,"Intrastate"
2016,"Road","Goulburn - Yass","Coffs Harbour","Goulburn - Yass:Coffs Harbour",0.00,"Intrastate"
2016,"Road","Goulburn - Yass","Cronulla - Miranda - Caringbah","Goulburn - Yass:Cronulla - Miranda - Caringbah",31.00,"Intrastate"
2016,"Road","Goulburn - Yass","Dapto - Port Kembla","Goulburn - Yass:Dapto - Port Kembla",43.00,"Intrastate"
2016,"Rail","Goulburn - Yass","Dapto - Port Kembla","Goulburn - Yass:Dapto - Port Kembla",109.00,"Port"
2016,"Road","Goulburn - Yass","Dubbo","Goulburn - Yass:Dubbo",5.00,"Intrastate"
2016,"Road","Goulburn - Yass","Dural - Wisemans Ferry","Goulburn - Yass:Dural - Wisemans Ferry",2.00,"Intrastate"
2016,"Road","Goulburn - Yass","Eastern Suburbs - North","Goulburn - Yass:Eastern Suburbs - North",6.00,"Intrastate"
2016,"Road","Goulburn - Yass","Eastern Suburbs - South","Goulburn - Yass:Eastern Suburbs - South",9.00,"Intrastate"
2016,"Road","Goulburn - Yass","Fairfield","Goulburn - Yass:Fairfield",24.00,"Intrastate"
2016,"Road","Goulburn - Yass","Gosford","Goulburn - Yass:Gosford",2.00,"Intrastate"
2016,"Road","Goulburn - Yass","Goulburn - Yass","Goulburn - Yass:Goulburn - Yass",354.00,"Intrastate"
2016,"Road","Goulburn - Yass","Great Lakes","Goulburn - Yass:Great Lakes",0.00,"Intrastate"
2016,"Road","Goulburn - Yass","Griffith - Murrumbidgee (West)","Goulburn - Yass:Griffith - Murrumbidgee (West)",0.00,"Intrastate"
2016,"Road","Goulburn - Yass","Hawkesbury","Goulburn - Yass:Hawkesbury",0.00,"Intrastate"
2016,"Road","Goulburn - Yass","Hornsby","Goulburn - Yass:Hornsby",1.00,"Intrastate"
2016,"Road","Goulburn - Yass","Hurstville","Goulburn - Yass:Hurstville",10.00,"Intrastate"
2016,"Road","Goulburn - Yass","Illawarra Catchment Reserve","Goulburn - Yass:Illawarra Catchment Reserve",0.00,"Intrastate"
2016,"Road","Goulburn - Yass","Inverell - Tenterfield","Goulburn - Yass:Inverell - Tenterfield",0.00,"Intrastate"
2016,"Road","Goulburn - Yass","Kempsey - Nambucca","Goulburn - Yass:Kempsey - Nambucca",0.00,"Intrastate"
2016,"Road","Goulburn - Yass","Kiama - Shellharbour","Goulburn - Yass:Kiama - Shellharbour",3.00,"Intrastate"
2016,"Road","Goulburn - Yass","Kogarah - Rockdale","Goulburn - Yass:Kogarah - Rockdale",19.00,"Intrastate"
2016,"Road","Goulburn - Yass","Ku-ring-gai","Goulburn - Yass:Ku-ring-gai",9.00,"Intrastate"
